0.11	-180000
0.12	-180000
0.13	-180000
0.14	-180000
0.15	-180000
0.16	-180000
0.17	-180000
0.18	-180000
0.19	-180000
0.2	-180000
0.21	-180000
0.22	-180000
0.23	-180000
0.24	-180000
0.25	-180000
0.26	-180000
0.27	-180000
0.28	-180000
0.29	-180000
0.3	-180000
0.31	-180000
0.32	-180000
0.33	-180000
0.34	-180000
0.35	-180000
0.36	-180000
0.37	-180000
0.38	-180000
0.39	-180000
0.4	-180000
0.41	-180000
0.42	-180000
0.43	-180000
0.44	-180000
0.45	-180000
0.46	-180000
0.47	-180000
0.48	-180000
0.49	-180000
0.5	-180000
0.51	-180000
0.52	-180000
0.53	-180000
0.54	-180000
0.55	-180000
0.56	-180000
0.57	-179999
0.58	-179999
0.59	-179999
0.6	-179999
0.61	-179999
0.62	-179998
0.63	-179998
0.64	-179997
0.65	-179997
0.66	-179996
0.67	-179995
0.68	-179994
0.69	-179993
0.7	-179992
0.71	-179991
0.72	-179989
0.73	-179987
0.74	-179985
0.75	-179983
0.76	-179980
0.77	-179977
0.78	-179974
0.79	-179971
0.8	-179967
0.81	-179962
0.82	-179957
0.83	-179952
0.84	-179946
0.85	-179939
0.86	-179932
0.87	-179925
0.88	-179916
0.89	-179907
0.9	-179897
0.91	-179886
0.92	-179875
0.93	-179862
0.94	-179849
0.95	-179834
0.96	-179819
0.97	-179802
0.98	-179784
0.99	-179765
1	-179744
1.01	-179723
1.02	-179700
1.03	-179675
1.04	-179649
1.05	-179621
1.06	-179592
1.07	-179561
1.08	-179528
1.09	-179494
1.1	-179457
1.11	-179419
1.12	-179378
1.13	-179336
1.14	-179291
1.15	-179244
1.16	-179195
1.17	-179144
1.18	-179089
1.19	-179033
1.2	-178974
1.21	-178912
1.22	-178847
1.23	-178780
1.24	-178710
1.25	-178636
1.26	-178560
1.27	-178481
1.28	-178399
1.29	-178313
1.3	-178223
1.31	-178130
1.32	-178035
1.33	-177935
1.34	-177831
1.35	-177724
1.36	-177613
1.37	-177498
1.38	-177378
1.39	-177255
1.4	-177128
1.41	-176997
1.42	-176860
1.43	-176719
1.44	-176574
1.45	-176424
1.46	-176270
1.47	-176110
1.48	-175946
1.49	-175775
1.5	-175601
1.51	-175420
1.52	-175235
1.53	-175043
1.54	-174846
1.55	-174644
1.56	-174436
1.57	-174221
1.58	-174001
1.59	-173775
1.6	-173541
1.61	-173302
1.62	-173056
1.63	-172804
1.64	-172544
1.65	-172277
1.66	-172005
1.67	-171725
1.68	-171436
1.69	-171139
1.7	-170836
1.71	-170525
1.72	-170205
1.73	-169877
1.74	-169541
1.75	-169196
1.76	-168842
1.77	-168482
1.78	-168108
1.79	-167729
1.8	-167338
1.81	-166938
1.82	-166526
1.83	-166106
1.84	-165676
1.85	-165234
1.86	-164782
1.87	-164317
1.88	-163841
1.89	-163355
1.9	-162854
1.91	-162341
1.92	-161817
1.93	-161279
