0.11	1.26106e-06
0.12	3.94715e-06
0.13	1.69542e-06
0.14	1.80787e-06
0.15	2.16449e-06
0.16	3.31137e-06
0.17	1.52676e-06
0.18	1.15906e-06
0.19	1.33614e-06
0.2	1.28216e-07
0.21	2.72959e-07
0.22	5.94623e-07
0.23	8.02841e-07
0.24	1.07068e-06
0.25	9.1824e-07
0.26	4.09434e-07
0.27	7.24449e-07
0.28	-3.56276e-07
0.29	7.10121e-07
0.3	2.4772e-07
0.31	7.03485e-07
0.32	7.45058e-09
0.33	7.04869e-07
0.34	6.74648e-07
0.35	5.11394e-07
0.36	9.51712e-08
0.37	4.23855e-07
0.38	4.84322e-07
0.39	5.72943e-07
0.4	1.02361e-06
0.41	1.09784e-06
0.42	2.16661e-06
0.43	3.07587e-06
0.44	4.43165e-06
0.45	5.65078e-06
0.46	8.80401e-06
0.47	1.19647e-05
0.48	1.63821e-05
0.49	2.16096e-05
0.5	2.85514e-05
0.51	3.74378e-05
0.52	4.98706e-05
0.53	6.38073e-05
0.54	8.12417e-05
0.55	0.000102219
0.56	0.000128159
0.57	0.000159009
0.58	0.000196487
0.59	0.000238038
0.6	0.00029028
0.61	0.000346094
0.62	0.000415996
0.63	0.000495439
0.64	0.000584438
0.65	0.000692819
0.66	0.000806431
0.67	0.000939528
0.68	0.00108975
0.69	0.0012489
0.7	0.001438
0.71	0.00164938
0.72	0.00187683
0.73	0.00213008
0.74	0.00240118
0.75	0.0027104
0.76	0.00303984
0.77	0.00340976
0.78	0.0037904
0.79	0.00421522
0.8	0.0046855
0.81	0.00516696
0.82	0.0057178
0.83	0.00626962
0.84	0.00691104
0.85	0.00755511
0.86	0.00825434
0.87	0.00899616
0.88	0.00976504
0.89	0.0106302
0.9	0.0115071
0.91	0.0124132
0.92	0.01346
0.93	0.0144264
0.94	0.0155349
0.95	0.0167372
0.96	0.0179649
0.97	0.0191707
0.98	0.0205731
0.99	0.0218751
1	0.0233598
1.01	0.0248644
1.02	0.0264379
1.03	0.0280982
1.04	0.0298304
1.05	0.0316688
1.06	0.0334648
1.07	0.0353506
1.08	0.0373841
1.09	0.0394869
1.1	0.0414218
1.11	0.0438274
1.12	0.0460104
1.13	0.0484539
1.14	0.0508472
1.15	0.0533326
1.16	0.0561188
1.17	0.0588776
1.18	0.0614224
1.19	0.0642908
1.2	0.0673274
1.21	0.0699956
1.22	0.0733349
1.23	0.0763761
1.24	0.0795473
1.25	0.0828553
1.26	0.0866355
1.27	0.0900294
1.28	0.0935057
1.29	0.0973098
1.3	0.100754
1.31	0.104856
1.32	0.10895
1.33	0.113187
1.34	0.117015
1.35	0.121403
1.36	0.12546
1.37	0.130375
1.38	0.134399
1.39	0.139415
1.4	0.14382
1.41	0.148794
1.42	0.15371
1.43	0.158605
1.44	0.163662
1.45	0.169362
1.46	0.17456
1.47	0.180959
1.48	0.185347
1.49	0.191143
1.5	0.197166
1.51	0.203235
1.52	0.208665
1.53	0.216507
1.54	0.222035
1.55	0.228368
1.56	0.234413
1.57	0.24135
1.58	0.247848
1.59	0.25542
1.6	0.261945
1.61	0.269328
1.62	0.277382
1.63	0.28466
1.64	0.29269
1.65	0.300051
1.66	0.307859
1.67	0.31624
1.68	0.325169
1.69	0.332491
1.7	0.341267
1.71	0.350454
1.72	0.360295
1.73	0.368129
1.74	0.378617
1.75	0.387056
1.76	0.397723
1.77	0.407637
1.78	0.417705
1.79	0.428474
1.8	0.438002
1.81	0.451018
1.82	0.461776
1.83	0.472291
1.84	0.485489
1.85	0.494936
1.86	0.508681
1.87	0.5218
1.88	0.536517
1.89	0.54763
1.9	0.561251
1.91	0.575629
1.92	0.588055
1.93	0.605853
1.94	0.621323
1.95	0.639512
1.96	0.652143
1.97	0.669526
1.98	0.689106
1.99	0.705098
2	0.728214
2.01	0.742634
2.02	0.761335
2.03	0.780354
2.04	0.810702
2.05	0.829698
2.06	0.853601
2.07	0.881511
2.08	0.905656
2.09	0.935282
2.1	0.95945
2.11	0.991503
2.12	1.02609
2.13	1.04921
2.14	1.09255
2.15	1.13676
2.16	1.18901
2.17	1.22844
2.18	1.295
2.19	1.34538
2.2	1.41844
2.21	1.4963
2.22	1.58696
2.23	1.67207
2.24	1.84758
2.25	2.01628
2.26	2.38588
2.27	2.89384
2.28	2.69975
2.29	2.09272
2.3	1.84725
2.31	1.69762
2.32	1.58449
2.33	1.46534
2.34	1.40518
2.35	1.34476
2.36	1.29957
2.37	1.24428
2.38	1.1916
2.39	1.15797
2.4	1.12381
2.41	1.08566
2.42	1.05409
2.43	1.02454
2.44	0.998743
2.45	0.967597
2.46	0.947395
2.47	0.927486
2.48	0.899253
2.49	0.880241
2.5	0.861705
2.51	0.835721
2.52	0.819235
2.53	0.806091
2.54	0.787424
2.55	0.775468
2.56	0.760952
2.57	0.746832
2.58	0.729697
2.59	0.717694
2.6	0.702056
2.61	0.692594
2.62	0.679715
2.63	0.666168
2.64	0.65718
2.65	0.642543
2.66	0.634911
2.67	0.625
2.68	0.616018
2.69	0.603787
2.7	0.596463
2.71	0.589162
2.72	0.577583
2.73	0.571463
2.74	0.565089
2.75	0.553781
2.76	0.545396
2.77	0.536237
2.78	0.530858
2.79	0.520284
2.8	0.515896
2.81	0.50723
2.82	0.500002
2.83	0.495766
2.84	0.487635
2.85	0.480233
2.86	0.47731
2.87	0.467174
2.88	0.46279
2.89	0.457399
2.9	0.451978
2.91	0.445586
2.92	0.439325
2.93	0.435227
2.94	0.431104
2.95	0.424499
2.96	0.420404
2.97	0.414593
2.98	0.41143
2.99	0.406087
3	0.401086
3.01	0.395719
3.02	0.390806
3.03	0.388042
3.04	0.384258
3.05	0.37965
3.06	0.375454
3.07	0.371316
3.08	0.368343
3.09	0.364298
3.1	0.36056
3.11	0.357037
3.12	0.3528
3.13	0.348518
3.14	0.345642
3.15	0.342066
3.16	0.337922
3.17	0.334135
3.18	0.331486
3.19	0.32855
3.2	0.324223
3.21	0.322218
3.22	0.318505
3.23	0.316766
3.24	0.312446
3.25	0.310069
3.26	0.306596
3.27	0.30431
3.28	0.300683
3.29	0.298713
3.3	0.294679
3.31	0.292217
3.32	0.289105
3.33	0.287
3.34	0.284413
3.35	0.282292
3.36	0.279321
3.37	0.277273
3.38	0.274946
3.39	0.27205
3.4	0.27035
3.41	0.266675
3.42	0.264915
3.43	0.263057
3.44	0.261358
3.45	0.25956
3.46	0.255658
3.47	0.253895
3.48	0.251291
3.49	0.250734
3.5	0.24752
3.51	0.245302
3.52	0.243003
3.53	0.241658
3.54	0.239535
3.55	0.237636
3.56	0.235895
3.57	0.234021
3.58	0.232506
3.59	0.229687
3.6	0.228602
3.61	0.227079
3.62	0.224666
3.63	0.223203
3.64	0.221448
3.65	0.219142
3.66	0.218108
3.67	0.215526
3.68	0.21483
3.69	0.213341
3.7	0.211601
3.71	0.210123
3.72	0.208617
3.73	0.207056
3.74	0.205402
3.75	0.203677
3.76	0.202729
3.77	0.20091
3.78	0.199355
3.79	0.198301
3.8	0.196637
3.81	0.195515
3.82	0.193826
3.83	0.191901
3.84	0.191274
3.85	0.189387
3.86	0.188564
3.87	0.187057
3.88	0.185726
3.89	0.184323
3.9	0.182451
3.91	0.182468
3.92	0.181137
3.93	0.17962
3.94	0.177839
3.95	0.177276
3.96	0.17611
3.97	0.174741
3.98	0.173568
3.99	0.172091
4	0.171273
4.01	0.170336
4.02	0.168996
4.03	0.168054
4.04	0.167276
4.05	0.16556
4.06	0.164621
4.07	0.163163
4.08	0.162328
4.09	0.161267
4.1	0.16068
