0.11	0.666667
0.12	0.666667
0.13	0.666667
0.14	0.666667
0.15	0.666667
0.16	0.666667
0.17	0.666667
0.18	0.666667
0.19	0.666667
0.2	0.666667
0.21	0.666667
0.22	0.666667
0.23	0.666667
0.24	0.666667
0.25	0.666667
0.26	0.666667
0.27	0.666667
0.28	0.666667
0.29	0.666667
0.3	0.666667
0.31	0.666667
0.32	0.666667
0.33	0.666667
0.34	0.666667
0.35	0.666667
0.36	0.666667
0.37	0.666667
0.38	0.666667
0.39	0.666667
0.4	0.666667
0.41	0.666667
0.42	0.666667
0.43	0.666667
0.44	0.666667
0.45	0.666667
0.46	0.666667
0.47	0.666667
0.48	0.666667
0.49	0.666667
0.5	0.666667
0.51	0.666667
0.52	0.666667
0.53	0.666667
0.54	0.666667
0.55	0.666667
0.56	0.666667
0.57	0.666667
0.58	0.666667
0.59	0.666667
0.6	0.666667
0.61	0.666667
0.62	0.666667
0.63	0.666667
0.64	0.666667
0.65	0.666667
0.66	0.666667
0.67	0.666667
0.68	0.666667
0.69	0.666667
0.7	0.666667
0.71	0.666667
0.72	0.666667
0.73	0.666667
0.74	0.666667
0.75	0.666667
0.76	0.666667
0.77	0.666667
0.78	0.666667
0.79	0.666667
0.8	0.666667
0.81	0.666667
0.82	0.666667
0.83	0.666667
0.84	0.666667
0.85	0.666667
0.86	0.666667
0.87	0.666667
0.88	0.666667
0.89	0.666667
0.9	0.666667
0.91	0.666667
0.92	0.666667
0.93	0.666667
0.94	0.666667
0.95	0.666667
0.96	0.666667
0.97	0.666667
0.98	0.666667
0.99	0.666667
1	0.666667
1.01	0.666667
1.02	0.666667
1.03	0.666667
1.04	0.666667
1.05	0.666667
1.06	0.666667
1.07	0.666667
1.08	0.666667
1.09	0.666666
1.1	0.666666
1.11	0.666666
1.12	0.666666
1.13	0.666666
1.14	0.666666
1.15	0.666666
1.16	0.666666
1.17	0.666666
1.18	0.666666
1.19	0.666666
1.2	0.666666
1.21	0.666666
1.22	0.666666
1.23	0.666666
1.24	0.666666
1.25	0.666666
1.26	0.666666
1.27	0.666666
1.28	0.666666
1.29	0.666666
1.3	0.666666
1.31	0.666666
1.32	0.666666
1.33	0.666666
1.34	0.666666
1.35	0.666666
1.36	0.666666
1.37	0.666666
1.38	0.666666
1.39	0.666666
1.4	0.666666
1.41	0.666666
1.42	0.666665
1.43	0.666665
1.44	0.666665
1.45	0.666665
1.46	0.666665
1.47	0.666665
1.48	0.666665
1.49	0.666665
1.5	0.666665
1.51	0.666665
1.52	0.666665
1.53	0.666665
1.54	0.666665
1.55	0.666665
1.56	0.666664
1.57	0.666664
1.58	0.666664
1.59	0.666664
1.6	0.666664
1.61	0.666664
1.62	0.666664
1.63	0.666664
1.64	0.666663
1.65	0.666663
1.66	0.666663
1.67	0.666663
1.68	0.666663
1.69	0.666663
1.7	0.666663
1.71	0.666662
1.72	0.666662
1.73	0.666662
1.74	0.666662
1.75	0.666662
1.76	0.666661
1.77	0.666661
1.78	0.666661
1.79	0.666661
1.8	0.666661
1.81	0.66666
1.82	0.66666
1.83	0.66666
1.84	0.666659
1.85	0.666659
1.86	0.666659
1.87	0.666659
1.88	0.666658
1.89	0.666658
1.9	0.666657
1.91	0.666657
1.92	0.666657
1.93	0.666656
1.94	0.666656
1.95	0.666655
1.96	0.666655
1.97	0.666654
1.98	0.666654
1.99	0.666653
2	0.666653
2.01	0.666652
2.02	0.666651
2.03	0.666651
2.04	0.66665
2.05	0.666649
2.06	0.666648
2.07	0.666647
2.08	0.666646
2.09	0.666645
2.1	0.666644
2.11	0.666643
2.12	0.666641
2.13	0.66664
2.14	0.666638
2.15	0.666637
2.16	0.666634
2.17	0.666633
2.18	0.66663
2.19	0.666627
2.2	0.666624
2.21	0.666621
2.22	0.666616
2.23	0.666612
2.24	0.666604
2.25	0.666596
2.26	0.66658
2.27	0.666556
2.28	0.666558
2.29	0.666579
2.3	0.666586
2.31	0.66659
2.32	0.666593
2.33	0.666596
2.34	0.666597
2.35	0.666598
2.36	0.666598
2.37	0.666599
2.38	0.6666
2.39	0.6666
2.4	0.6666
2.41	0.666601
2.42	0.666601
2.43	0.666601
2.44	0.666601
2.45	0.666602
2.46	0.666602
2.47	0.666601
2.48	0.666602
2.49	0.666602
2.5	0.666601
2.51	0.666602
2.52	0.666602
2.53	0.666601
2.54	0.666601
2.55	0.666601
2.56	0.666601
2.57	0.6666
2.58	0.6666
2.59	0.6666
2.6	0.6666
2.61	0.6666
2.62	0.666599
2.63	0.666599
2.64	0.666599
2.65	0.666599
2.66	0.666599
2.67	0.666598
2.68	0.666598
2.69	0.666598
2.7	0.666597
2.71	0.666597
2.72	0.666597
2.73	0.666596
2.74	0.666596
2.75	0.666596
2.76	0.666595
2.77	0.666595
2.78	0.666595
2.79	0.666595
2.8	0.666594
2.81	0.666594
2.82	0.666594
2.83	0.666593
2.84	0.666593
2.85	0.666593
2.86	0.666592
2.87	0.666592
2.88	0.666591
2.89	0.666591
2.9	0.666591
2.91	0.66659
2.92	0.66659
2.93	0.666589
2.94	0.666589
2.95	0.666589
2.96	0.666588
2.97	0.666588
2.98	0.666587
2.99	0.666587
3	0.666587
3.01	0.666586
3.02	0.666586
3.03	0.666585
3.04	0.666585
3.05	0.666584
3.06	0.666584
3.07	0.666584
3.08	0.666583
3.09	0.666583
3.1	0.666582
3.11	0.666582
3.12	0.666581
3.13	0.666581
3.14	0.66658
3.15	0.66658
3.16	0.66658
3.17	0.666579
3.18	0.666579
3.19	0.666578
3.2	0.666578
3.21	0.666577
