0.11	1
0.12	1
0.13	1
0.14	1
0.15	1
0.16	1
0.17	1
0.18	1
0.19	1
0.2	1
0.21	1
0.22	1
0.23	1
0.24	1
0.25	1
0.26	1
0.27	1
0.28	1
0.29	1
0.3	1
0.31	1
0.32	1
0.33	1
0.34	1
0.35	1
0.36	1
0.37	1
0.38	1
0.39	1
0.4	1
0.41	1
0.42	1
0.43	1
0.44	1
0.45	1
0.46	1
0.47	1
0.48	1
0.49	1
0.5	1
0.51	1
0.52	1
0.53	1
0.54	1
0.55	1
0.56	0.999999
0.57	0.999999
0.58	0.999999
0.59	0.999999
0.6	0.999998
0.61	0.999998
0.62	0.999997
0.63	0.999997
0.64	0.999996
0.65	0.999995
0.66	0.999995
0.67	0.999993
0.68	0.999992
0.69	0.999991
0.7	0.999989
0.71	0.999987
0.72	0.999985
0.73	0.999982
0.74	0.999979
0.75	0.999976
0.76	0.999973
0.77	0.999969
0.78	0.999964
0.79	0.999959
0.8	0.999953
0.81	0.999947
0.82	0.99994
0.83	0.999933
0.84	0.999924
0.85	0.999915
0.86	0.999905
0.87	0.999894
0.88	0.999882
0.89	0.999869
0.9	0.999855
0.91	0.99984
0.92	0.999823
0.93	0.999805
0.94	0.999786
0.95	0.999765
0.96	0.999743
0.97	0.999719
0.98	0.999693
0.99	0.999666
1	0.999637
1.01	0.999605
1.02	0.999572
1.03	0.999536
1.04	0.999498
1.05	0.999458
1.06	0.999416
1.07	0.99937
1.08	0.999322
1.09	0.999272
1.1	0.999218
1.11	0.999161
1.12	0.999101
1.13	0.999038
1.14	0.998972
1.15	0.998902
1.16	0.998828
1.17	0.998751
1.18	0.998669
1.19	0.998584
1.2	0.998494
1.21	0.9984
1.22	0.998301
1.23	0.998198
1.24	0.99809
1.25	0.997976
1.26	0.997858
1.27	0.997735
1.28	0.997606
1.29	0.997471
1.3	0.99733
1.31	0.997183
1.32	0.997031
1.33	0.996871
1.34	0.996704
1.35	0.996531
1.36	0.99635
1.37	0.996163
1.38	0.995967
1.39	0.995764
1.4	0.995553
1.41	0.995334
1.42	0.995105
1.43	0.994868
1.44	0.994622
1.45	0.994366
1.46	0.994101
1.47	0.993825
1.48	0.993539
1.49	0.993242
1.5	0.992935
1.51	0.992614
1.52	0.992284
1.53	0.991939
1.54	0.991584
1.55	0.991216
1.56	0.990834
1.57	0.990438
1.58	0.990028
1.59	0.989605
1.6	0.989163
1.61	0.988708
1.62	0.988238
1.63	0.98775
1.64	0.987243
1.65	0.986721
1.66	0.986182
